time,Average slip velocity,Average axial shortening,Average normal stress,Average shear stress,Average friction,Average temperature,Rate of temperature,Rate of axial shortening,Power density
2967,0.002690352,0.480026389,0.658724913,0.818885412,1.243453271,28.5305,-0.0055,0,0.00220309
2968,0.002682292,0.480026389,0.65895199,0.819310189,1.243666066,28.525,-0.012,1.50E-05,0.002197629
2969,0.002682292,0.480041392,0.659065528,0.819582808,1.243868148,28.513,-0.0075,-3.00E-05,0.00219836
2970,0.002674232,0.480011387,0.659081748,0.819443329,1.243623239,28.5055,0.0055,-9.50E-05,0.002191382
2971,0.002658112,0.479916369,0.659016869,0.819316529,1.243551758,28.511,0.005,-0.000115021,0.002177835
2972,0.002655426,0.479801349,0.659065528,0.81924679,1.243358373,28.516,0.0005,-7.00E-05,0.002175449
2973,0.002660799,0.479731336,0.659211506,0.819335549,1.243223104,28.5165,-0.002,-5.00E-06,0.002180087
2974,0.002650052,0.479726335,0.659243946,0.819284829,1.243088975,28.5145,-0.0075,0.000120022,0.002171147
2975,0.002650052,0.479846357,0.659519682,0.819310189,1.242622475,28.507,-0.0105,0.000150027,0.002171215
2976,0.002655426,0.479996384,0.659973836,0.819608168,1.242239086,28.4965,0.0025,8.00E-05,0.002176409
2977,0.002679605,0.480076398,0.660152254,0.819690587,1.242028963,28.499,0.006,2.00E-05,0.002196447
2978,0.002676919,0.480096402,0.660265792,0.819589148,1.241660819,28.505,0.0035,2.00E-05,0.002193974
2979,0.002676919,0.480116405,0.660330671,0.819544768,1.241470695,28.5085,0.0005,1.50E-05,0.002193855
2980,0.002679605,0.480131408,0.660282012,0.81917705,1.241005803,28.509,-0.0005,-2.00E-05,0.002195071
2981,0.002674232,0.480111405,0.660119814,0.818752273,1.2406712,28.5085,-0.0015,-1.00E-05,0.002189534
2982,0.002671546,0.480101403,0.660168474,0.818910772,1.240819469,28.507,-0.0085,5.00E-06,0.002187758
2983,0.002674232,0.480106404,0.660330671,0.819348229,1.241173992,28.4985,-0.009,-1.50E-05,0.002191127
2984,0.002698412,0.480091401,0.660233353,0.819443329,1.241502036,28.4895,0.003,-6.50E-05,0.002211196
2985,0.002690352,0.480026389,0.660054935,0.819291169,1.241604084,28.4925,0.009,-0.000115021,0.002204182
2986,0.002690352,0.479911369,0.659860298,0.819050251,1.241599741,28.5015,0.003,-0.000125023,0.002203533
2987,0.002687665,0.479786346,0.659730539,0.819043911,1.24182394,28.5045,0.0005,-6.00E-05,0.002201316
2988,0.002690352,0.479726335,0.659584561,0.819075611,1.242130769,28.505,0.0005,8.50E-05,0.002203602
2989,0.002703785,0.479811351,0.659487243,0.818961491,1.242137668,28.5055,-0.009,0.000115021,0.002214296
2990,0.002698412,0.479926371,0.65966566,0.818936132,1.241780043,28.4965,-0.005,5.50E-05,0.002209827
2991,0.002682292,0.479981381,0.659876517,0.81918973,1.24177013,28.4915,0.0065,4.00E-05,0.002197306
2992,0.002679606,0.480021388,0.659892737,0.818974171,1.241412119,28.498,0.0005,2.00E-05,0.002194528
2993,0.002682292,0.480041392,0.659990056,0.818936132,1.241173125,28.4985,-0.0005,0,0.002196626
